Position_nm,Real_Wavefunction,Imaginary_Wavefunction,ProbabilityDensity,PotentialEnergy_eV
1.252,16.809420231813,15.5409930596495,524.07907380976,0
1.256,16.4720119913359,17.904494539527,591.898103758665,0
1.26,15.9021641990174,20.3801493565629,668.229314008321,0
1.264,15.0749797505366,22.953077827212,754.098796221139,0
1.268,13.9654691513552,25.6049971192316,850.650206093314,0
1.272,12.5489194762885,28.313977243211,959.156687351443,0
1.276,10.8012688409954,31.0542644133831,1081.03474683177,0
1.28,8.69957287820458,33.7961341622209,1217.86125257403,0
1.284,6.22249768348676,36.5057490501603,1371.38919113428,0
1.288,3.35082201853679,39.1450864392115,1543.56580053325,0
1.292,0.0680151738078571,41.6719295564931,1736.55433902519,0
1.296,-3.63917026517024,44.0398745629131,1952.75411173602,0
1.3,-7.78009281659526,46.1984535774076,2194.82695717873,0
1.304,-12.3595480031283,48.0933094078171,2465.72483663766,0
1.308,-17.3770956823905,49.6664220276834,2768.71693138691,0
1.312,-22.8263975641475,50.8564535304336,3107.42329144967,0
1.316,-28.6945043864292,51.5991720578943,3485.84913904298,0
1.32,-34.9611905989631,51.8279501815484,3908.42126811808,0
1.324,-41.5982968139085,51.4744140504373,4380.03359965389,0
1.328,-48.5690673068899,50.4691723143992,4906.09165316172,0
1.332,-55.8275542955643,48.7426383715958,5492.56061404835,0
1.336,-63.3180830559857,46.226007407928,6146.02340276252,0
1.34,-70.9747488697912,42.8523098587815,6873.73543736295,0
1.344,-78.7210553384305,38.5575842990543,7683.69186057492,0
1.348,-86.4696326893856,33.2821953003519,8584.70190144804,0
1.352,-94.1220604685625,26.9722276860805,9586.4633331975,0
1.356,-101.568868033183,19.5809752883593,10699.6495467854,0
1.36,-108.689679090763,11.0705557000987,11936.0035443621,0
1.364,-115.353524549743,1.41354604309122,13308.433738464,0
1.368,-121.419404964858,-9.40529235342401,14831.1314262735,0
1.372,-126.737041709212,-21.3872345732564,16519.691543894,0
1.376,-131.147858985524,-34.517827531818,18391.2413340033,0
1.38,-134.486257981863,-48.7651187163877,20464.5903893877,0
1.384,-136.581113903866,-64.0779082986641,22760.3790071528,0
1.388,-137.257567983923,-80.3841248834181,25301.2475021342,0
1.392,-136.339131408674,-97.5892700790546,28112.0243878343,0
1.396,-133.65004695468,-115.575012635444,31219.9185966712,0
1.4,-129.01794634956,-134.198003786979,34654.7347006681,0
1.404,-122.276817822536,-153.288887032095,38449.1030643442,0
1.408,-113.270188058221,-172.651604452237,42638.7120226765,0
1.412,-101.854596702314,-192.063057967245,47262.5771051204,0
1.416,-87.9033007596148,-211.273109329303,52363.3170101068,0
1.42,-71.3101480986394,-230.005016814897,57987.444981871,0
1.424,-51.9936361383976,-247.956361707559,64185.6955101421,0
1.428,-29.9010830856067,-264.800434020652,71013.3446272178,0
1.432,-5.01281309900902,-280.188214704142,78530.5639542599,0
1.436,22.6536195505726,-293.750943318002,86802.8031789579,0
1.44,53.039298426554,-305.103281725465,95901.1796972296,0
1.444,86.0399859614144,-313.847149160016,105902.91222011,0
1.448,121.502356701683,-319.576215420359,116891.780146463,0
1.452,159.220590873888,-321.881018214848,128958.586445258,0
1.456,198.933402752891,-320.354792680968,142201.69192451,0
1.46,240.321564522315,-314.599919384211,156727.563651005,0
1.464,283.006088158967,-304.234979055661,172651.368416039,0
1.468,326.547149200084,-288.902418005581,190097.647780173,0
1.472,370.443807765125,-268.276694440016,209200.999491187,0
1.476,414.134730209133,-242.072854471702,230106.841637469,0
1.48,456.999935417069,-210.055485890972,252972.248124098,0
1.484,498.363676583298,-172.047872953909,277966.824725586,0
1.488,537.498586137483,-127.941266876133,305273.697869663,0
1.492,573.63110603984,-77.7041591705864,335090.582168898,0
1.496,605.948262122993,-21.3913080808249,367630.884431284,0
1.5,633.605892193623,40.847575536192,403124.951049662,0
1.504,655.738265600061,108.759702800396,441821.345925407,0
1.508,671.469148590684,181.98187660604,483988.220922154,0
1.512,679.924312236516,260.034115407675,529914.811546151,0
1.516,680.245356336882,342.314460938895,579912.934985777,0
1.52,671.604829103036,428.095253413873,634318.592470007,0
1.524,653.222519715918,516.521007521819,693493.611475368,0
