TimeStep,Time_s,TotalProbability,MeanPosition_nm,KineticEnergy_eV,PotentialEnergy_eV,TotalEnergy_eV,Reflection,Transmission,InteractionProbability,CentralWellProbability
9000,2.48774190830146e-16,1.00006680023384,2.82990330144212,108.467942607054,-496.002961900251,-387.535019293197,NaN,NaN,NaN,NaN
9100,2.51538348506036e-16,1.00006680023381,2.84656162173478,104.270056534405,-491.805075827588,-387.535019293183,NaN,NaN,NaN,NaN
9200,2.54302506181927e-16,1.00006680023379,2.86288619793841,100.074426560142,-487.609445853321,-387.535019293179,NaN,NaN,NaN,NaN
9300,2.57066663857817e-16,1.00006680023396,2.87887028860581,95.887746746756,-483.422766040031,-387.535019293275,NaN,NaN,NaN,NaN
9400,2.59830821533708e-16,1.00006680023402,2.89450727567233,91.7167058466949,-479.251725139957,-387.535019293262,NaN,NaN,NaN,NaN
9500,2.62594979209598e-16,1.00006680023289,2.90979066797086,87.5679765485825,-475.102995841219,-387.535019292637,NaN,NaN,NaN,NaN
9600,2.65359136885489e-16,1.00006680023319,2.924714104753,83.4482046922142,-470.983223985344,-387.53501929313,NaN,NaN,NaN,NaN
9700,2.68123294561379e-16,1.00006680024043,2.93927135918802,79.3639984703459,-466.899017767148,-387.535019296802,NaN,NaN,NaN,NaN
9800,2.7088745223727e-16,1.00006680023167,2.95345634174931,75.3219176356846,-462.856936925902,-387.535019290218,NaN,NaN,NaN,NaN
9900,2.7365160991316e-16,1.00006680019459,2.96726310374309,71.3284627320323,-458.863482005991,-387.535019273959,NaN,NaN,NaN,NaN
10000,2.76415767589051e-16,1.0000668002951,2.98068584127693,67.3900643685604,-454.925083703304,-387.535019334744,NaN,NaN,NaN,NaN
